Range,Attenuator 1,Attenuator 2,Power
0,1.4,2.25,"[5.092136067911514e-05, 5.092136067911514e-05, 5.0933087105719544e-05, 5.092136067911514e-05, 5.0933087105719544e-05, 5.092136067911514e-05, 5.0933087105719544e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.0933087105719544e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.0933087105719544e-05, 5.0933087105719544e-05, 5.0933087105719544e-05, 5.0933087105719544e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.092136067911514e-05, 5.0933087105719544e-05, 5.092136067911514e-05, 5.092136067911514e-05]"
0,1.5,0.0,"[8.379150674384097e-05, 8.357954450897024e-05, 8.357954450897024e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.356030182312484e-05, 8.357954450897024e-05, 8.356030182312484e-05, 8.356030182312484e-05]"
0,1.5,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.5,2.25,"[4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05, 4.976224899734695e-05]"
0,1.6,0.0,"[8.1846478813479e-05, 8.169585080397146e-05, 8.169585080397146e-05, 8.169585080397146e-05, 8.169585080397146e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.169585080397146e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.171466413467515e-05, 8.169585080397146e-05, 8.171466413467515e-05]"
0,1.6,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.6,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.7,0.0,"[8.026015608726272e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05, 7.981784534911524e-05]"
0,1.7,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.7,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.8,0.0,"[7.839710037491971e-05, 7.803689841784654e-05, 7.803689841784654e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.803689841784654e-05, 7.803689841784654e-05, 7.801893182650616e-05, 7.803689841784654e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.803689841784654e-05, 7.801893182650616e-05, 7.803689841784654e-05, 7.801893182650616e-05, 7.803689841784654e-05, 7.801893182650616e-05, 7.801893182650616e-05, 7.803689841784654e-05, 7.803689841784654e-05, 7.803689841784654e-05]"
0,1.8,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.8,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.9,0.0,"[7.641876239634676e-05, 7.622545054061057e-05, 7.622545054061057e-05, 7.62430041200757e-05, 7.622545054061057e-05, 7.622545054061057e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05, 7.62430041200757e-05]"
0,1.9,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,1.9,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.0,0.0,"[7.457615702069882e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.44903474524109e-05, 7.450750146362519e-05, 7.44903474524109e-05, 7.44903474524109e-05, 7.450750146362519e-05, 7.450750146362519e-05, 7.44903474524109e-05, 7.44903474524109e-05]"
0,2.0,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.0,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.1,0.0,"[7.299615757292975e-05, 7.277798045368239e-05, 7.277798045368239e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.277798045368239e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.277798045368239e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.279474013242678e-05, 7.277798045368239e-05, 7.279474013242678e-05, 7.279474013242678e-05]"
0,2.1,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.1,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.2,0.0,"[7.154841214168984e-05, 7.115411150074337e-05, 7.113772954721316e-05, 7.113772954721316e-05, 7.113772954721316e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05, 7.115411150074337e-05]"
0,2.2,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.2,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.3,0.0,"[6.97910930199934e-05, 6.951843712782461e-05, 6.953444618256633e-05, 6.951843712782461e-05, 6.953444618256633e-05, 6.951843712782461e-05, 6.953444618256633e-05, 6.953444618256633e-05, 6.951843712782461e-05, 6.953444618256633e-05, 6.953444618256633e-05, 6.953444618256633e-05, 6.953444618256633e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.953444618256633e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.951843712782461e-05, 6.953444618256633e-05, 6.953444618256633e-05]"
0,2.3,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.3,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.4,0.0,"[6.839116472814293e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05, 6.79672971950456e-05]"
0,2.4,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.4,2.25,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
0,2.5,0.0,"[6.672675421386398e-05, 6.640488057745738e-05, 6.642017262676403e-05, 6.640488057745738e-05, 6.642017262676403e-05, 6.642017262676403e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.642017262676403e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05, 6.640488057745738e-05]"
0,2.5,2.75,"[4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05, 4.876407606118824e-05]"
